id_n,t,v_sig
2,382.08,0.0
2,382.11,0.0
2,382.14,0.0
2,382.17,0.0
2,382.2,0.0
2,382.23,0.0
2,382.26,0.0
2,382.29,0.0
2,382.32,0.0
2,382.35,0.0
2,382.38,0.0
2,382.41,0.0
2,382.44,0.0
2,382.47,0.0
2,382.5,0.0
2,382.53,0.0
2,382.56,0.0
2,382.59,0.0
2,382.62,0.0
2,382.65,0.0
2,382.68,0.0
2,382.71,0.0
2,382.74,0.0
2,382.77,0.0
2,382.8,0.0
2,382.83,0.0
2,382.86,0.0
2,382.89,0.0
2,382.92,0.0
2,382.95,0.0
2,382.98,0.0
2,383.01,0.0
2,383.04,0.0
2,383.07,0.0
2,383.1,0.0
2,383.13,0.0
2,383.16,0.0
2,383.19,0.0
2,383.22,0.0
2,383.25,0.0
2,383.28,0.0
2,383.31,0.0
2,383.34,0.0
2,383.37,0.0
2,383.4,0.0
2,383.43,0.0
2,383.46,0.0
2,383.49,0.0
2,383.52,0.0
2,383.55,0.0
2,383.58,0.0
2,383.61,0.0
2,383.64,0.0
2,383.67,0.0
2,383.7,0.0
2,383.73,0.0
2,383.76,0.0
2,383.79,0.0
2,383.82,0.0
2,383.85,0.0
2,383.88,0.0
2,383.91,0.0
2,383.94,0.0
2,383.97,0.0
2,384.0,0.0
2,384.03,0.0
2,384.06,0.0
2,384.09,0.0
2,384.12,0.0
2,384.15,0.0
2,384.18,0.0
2,384.21,0.0
2,384.24,0.0
2,384.27,0.0
2,384.3,0.0
2,384.33,0.0
2,384.36,0.0
2,384.39,0.0
2,384.42,0.0
2,384.45,0.0
2,384.48,0.0
2,384.51,0.0
2,384.54,0.0
2,384.57,0.0
2,384.6,0.0
2,384.63,0.0
2,384.66,0.0
2,384.69,0.0
2,384.72,0.0
2,384.75,0.0
2,384.78,0.0
2,384.81,0.0
2,384.84,0.0
2,384.87,0.0
2,384.9,0.0
2,384.93,0.0
2,384.96,0.0
2,384.99,0.0
2,385.02,0.0
2,385.05,0.0
2,385.08,0.0
2,385.11,0.0
2,385.14,0.0
2,385.17,0.0
2,385.2,0.0
2,385.23,0.0
2,385.26,0.0
2,385.29,0.0
2,385.32,0.0
2,385.35,0.0
2,385.38,0.0
2,385.41,0.0
2,385.44,0.0
2,385.47,0.0
2,385.5,0.0
2,385.53,0.0
2,385.56,0.0
2,385.59,0.0
2,385.62,0.0
2,385.65,0.0
2,385.68,0.0
2,385.71,0.0
2,385.74,0.0
2,385.77,0.0
2,385.8,0.0
2,385.83,0.0
2,385.86,0.0
2,385.89,0.0
2,385.92,0.0
2,385.95,0.0
2,385.98,0.0
2,386.01,0.0
2,386.04,0.0
2,386.07,0.0
2,386.1,0.0
2,386.13,0.0
2,386.16,0.0
2,386.19,0.0
2,386.22,0.0
2,386.25,0.0
2,386.28,0.0
2,386.31,0.0
2,386.34,0.0
2,386.37,0.0
2,386.4,0.0
2,386.43,0.0
2,386.46,0.0
2,386.49,0.0
2,386.52,0.0
2,386.55,0.0
2,386.58,0.0
2,386.61,0.0
2,386.64,0.0
2,386.67,0.0
2,386.7,0.0
2,386.73,0.0
2,386.76,0.0
2,386.79,0.0
2,386.82,0.0
2,386.85,0.0
2,386.88,0.0
2,386.91,0.0
2,386.94,0.0
2,386.97,0.0
2,387.0,0.0
2,387.03,0.0
2,387.06,0.0
2,387.09,0.0
2,387.12,0.0
2,387.15,0.0
2,387.18,0.0
2,387.21,0.0
2,387.24,0.0
2,387.27,0.0
2,387.3,0.0
2,387.33,0.0
2,387.36,0.0
2,387.39,0.0
2,387.42,0.0
2,387.45,0.0
2,387.48,0.0
2,387.51,0.0
2,387.54,0.0
2,387.57,0.0
2,387.6,0.0
2,387.63,0.0
2,387.66,0.0
2,387.69,0.0
2,387.72,0.0
2,387.75,0.0
2,387.78,0.0
2,387.81,0.0
2,387.84,0.0
2,387.87,0.0
2,387.9,0.0
2,387.93,0.0
2,387.96,0.0
2,387.99,0.0
2,388.02,0.0
2,388.05,0.0
2,388.08,0.0
2,388.11,0.0
2,388.14,0.0
2,388.17,0.0
2,388.2,0.0
2,388.23,0.0
2,388.26,0.0
2,388.29,0.0
2,388.32,0.0
2,388.35,0.0
2,388.38,0.0
2,388.41,0.0
2,388.44,0.0
2,388.47,0.0
2,388.5,0.0
2,388.53,0.0
2,388.56,0.0
2,388.59,0.0
2,388.62,0.0
2,388.65,0.0
2,388.68,0.0
2,388.71,0.0
2,388.74,0.0
2,388.77,0.0
2,388.8,0.0
2,388.83,0.0
2,388.86,0.0
2,388.89,0.0
2,388.92,0.0
2,388.95,0.0
2,388.98,0.0
2,389.01,0.0
2,389.04,0.0
2,389.07,0.0
2,389.1,0.0
2,389.13,0.0
2,389.16,0.0
2,389.19,0.0
2,389.22,0.0
2,389.25,0.0
2,389.28,0.0
2,389.31,0.0
2,389.34,0.0
2,389.37,0.0
2,389.4,0.0
2,389.43,0.0
2,389.46,0.0
2,389.49,0.0
2,389.52,0.0
2,389.55,0.0
2,389.58,0.0
2,389.61,0.0
2,389.64,0.0
2,389.67,0.0
2,389.7,0.0
2,389.73,0.0
2,389.76,0.0
2,389.79,0.0
2,389.82,0.0
2,389.85,0.0
2,389.88,0.0
2,389.91,0.0
2,389.94,0.0
2,389.97,0.0
2,390.0,0.0
2,390.03,0.0
2,390.06,0.0
2,390.09,0.0
2,390.12,0.0
2,390.15,0.0
2,390.18,0.0
2,390.21,0.0
2,390.24,0.0
2,390.27,0.0
2,390.3,0.0
2,390.33,0.0
2,390.36,0.0
2,390.39,0.0
2,390.42,0.0
2,390.45,0.0
2,390.48,0.0
2,390.51,0.0
2,390.54,0.0
2,390.57,0.0
2,390.6,0.0
2,390.63,0.0
2,390.66,0.0
2,390.69,0.0
2,390.72,0.0
2,390.75,0.0
2,390.78,0.0
2,390.81,0.0
2,390.84,0.0
2,390.87,0.0
2,390.9,0.0
2,390.93,0.0
2,390.96,0.0
2,390.99,0.0
2,391.02,0.0
2,391.05,0.0
2,391.08,0.0
2,391.11,0.0
2,391.14,0.0
2,391.17,0.0
2,391.2,0.0
2,391.23,0.0
2,391.26,0.0
2,391.29,0.0
2,391.32,0.0
2,391.35,0.0
2,391.38,0.0
2,391.41,0.0
2,391.44,0.0
2,391.47,0.0
2,391.5,0.0
2,391.53,0.0
2,391.56,0.0
2,391.59,0.0
2,391.62,0.0
2,391.65,0.0
2,391.68,0.0
2,391.71,0.0
2,391.74,0.0
2,391.77,0.0
2,391.8,0.0
2,391.83,0.0
2,391.86,0.0
2,391.89,0.0
2,391.92,0.0
2,391.95,0.0
2,391.98,0.0
2,392.01,0.0
2,392.04,0.0
2,392.07,0.0
2,392.1,0.0
2,392.13,0.0
2,392.16,0.0
2,392.19,0.0
2,392.22,0.0
2,392.25,0.0
2,392.28,0.0
2,392.31,0.0
2,392.34,0.0
2,392.37,0.0
2,392.4,0.0
2,392.43,0.0
2,392.46,0.0
2,392.49,0.0
2,392.52,0.0
2,392.55,0.0
2,392.58,0.0
2,392.61,0.0
2,392.64,0.0
2,392.67,0.0
2,392.7,0.0
2,392.73,0.0
2,392.76,0.0
2,392.79,0.0
2,392.82,0.0
2,392.85,0.0
2,392.88,0.0
2,392.91,0.0
2,392.94,0.0
2,392.97,0.0
2,393.0,0.0
2,393.03,0.0
2,393.06,0.0
2,393.09,0.0
2,393.12,0.0
2,393.15,0.0
2,393.18,0.0
2,393.21,0.0
2,393.24,0.0
2,393.27,0.0
2,393.3,0.0
2,393.33,0.0
2,393.36,0.0
2,393.39,0.0
2,393.42,0.0
2,393.45,0.0
2,393.48,0.0
2,393.51,0.0
2,393.54,0.0
2,393.57,0.0
2,393.6,0.0
2,393.63,0.0
2,393.66,0.0
2,393.69,0.0
2,393.72,0.0
2,393.75,0.0
2,393.78,0.0
2,393.81,0.0
2,393.84,0.0
2,393.87,0.0
2,393.9,0.0
2,393.93,0.0
2,393.96,0.0
2,393.99,0.0
2,394.02,0.0
2,394.05,0.0
2,394.08,0.0
2,394.11,0.0
2,394.14,0.0
2,394.17,0.0
2,394.2,0.0
2,394.23,0.0
2,394.26,0.0
2,394.29,0.0
2,394.32,0.0
2,394.35,0.0
2,394.38,0.0
2,394.41,0.0
2,394.44,0.0
2,394.47,0.0
2,394.5,0.0
2,394.53,0.0
2,394.56,0.0
2,394.59,0.0
2,394.62,0.0
2,394.65,0.0
2,394.68,0.0
2,394.71,0.0
2,394.74,0.0
2,394.77,0.0
2,394.8,0.0
2,394.83,0.0
2,394.86,0.0
2,394.89,0.0
2,394.92,0.0
2,394.95,0.0
2,394.98,0.0
2,395.01,0.0
2,395.04,0.0
2,395.07,0.0
2,395.1,0.0
2,395.13,0.0
2,395.16,0.0
2,395.19,0.0
2,395.22,0.0
2,395.25,0.0
2,395.28,0.0
2,395.31,0.0
2,395.34,0.0
2,395.37,0.0
2,395.4,0.0
2,395.43,0.0
2,395.46,0.0
2,395.49,0.0
2,395.52,0.0
2,395.55,0.0
2,395.58,0.0
2,395.61,0.0
2,395.64,0.0
2,395.67,0.0
2,395.7,0.0
2,395.73,0.0
2,395.76,0.0
2,395.79,0.0
2,395.82,0.0
2,395.85,0.0
2,395.88,0.0
2,395.91,0.0
2,395.94,0.0
2,395.97,0.0
2,396.0,0.0
2,396.03,0.0
2,396.06,0.0
2,396.09,0.0
2,396.12,0.0
2,396.15,0.0
2,396.18,0.0
2,396.21,0.0
2,396.24,0.0
2,396.27,0.0
2,396.3,0.0
2,396.33,0.0
2,396.36,0.0
2,396.39,0.0
2,396.42,0.0
2,396.45,0.0
2,396.48,0.0
2,396.51,0.0
2,396.54,0.0
2,396.57,0.0
2,396.6,0.0
2,396.63,0.0
2,396.66,0.0
2,396.69,0.0
2,396.72,0.0
2,396.75,0.0
2,396.78,0.0
2,396.81,0.0
2,396.84,0.0
2,396.87,0.0
2,396.9,0.0
2,396.93,0.0
2,396.96,0.0
2,396.99,0.0
2,397.02,0.0
2,397.05,0.0
2,397.08,0.0
2,397.11,0.0
2,397.14,0.0
2,397.17,0.0
2,397.2,0.0
2,397.23,0.0
2,397.26,0.0
2,397.29,0.0
2,397.32,0.0
2,397.35,0.0
2,397.38,0.0
2,397.41,0.0
2,397.44,0.0
2,397.47,0.0
2,397.5,0.0
2,397.53,0.0
2,397.56,0.0
2,397.59,0.0
2,397.62,0.0
2,397.65,0.0
2,397.68,0.0
2,397.71,0.0
2,397.74,0.0
2,397.77,0.0
2,397.8,0.0
2,397.83,0.0
2,397.86,0.0
2,397.89,0.0
2,397.92,0.0
2,397.95,0.0
2,397.98,0.0
2,398.01,0.0
2,398.04,0.0
2,398.07,0.0
2,398.1,0.0
2,398.13,0.0
2,398.16,0.0
2,398.19,0.0
2,398.22,0.0
2,398.25,0.0
2,398.28,0.0
2,398.31,0.0
2,398.34,0.0
2,398.37,0.0
2,398.4,0.0
2,398.43,0.0
2,398.46,0.0
2,398.49,0.0
2,398.52,0.0
2,398.55,0.0
2,398.58,0.0
2,398.61,0.0
2,398.64,0.0
2,398.67,0.0
2,398.7,0.0
2,398.73,0.0
2,398.76,0.0
2,398.79,0.0
2,398.82,0.0
2,398.85,0.0
2,398.88,0.0
2,398.91,0.0
2,398.94,0.0
2,398.97,0.0
2,399.0,0.0
2,399.03,0.0
2,399.06,0.0
2,399.09,0.0
2,399.12,0.0
2,399.15,0.0
2,399.18,0.0
2,399.21,0.0
2,399.24,0.0
2,399.27,0.0
2,399.3,0.0
2,399.33,0.0
2,399.36,0.0
2,399.39,0.0
2,399.42,0.0
2,399.45,0.0
2,399.48,0.0
2,399.51,0.0
2,399.54,0.0
2,399.57,0.0
2,399.6,0.0
2,399.63,0.0
2,399.66,0.0
2,399.69,0.0
2,399.72,0.0
2,399.75,0.0
2,399.78,0.0
2,399.81,0.0
2,399.84,0.0
2,399.87,0.0
2,399.9,0.0
2,399.93,0.0
2,399.96,0.0
2,399.99,0.0
2,400.02,0.0
2,400.05,0.0
2,400.08,0.0
2,400.11,0.0
2,400.14,0.0
2,400.17,0.0
2,400.2,0.0
2,400.23,0.0
2,400.26,0.0
2,400.29,0.0
2,400.32,0.0
2,400.35,0.0
2,400.38,0.0
2,400.41,0.0
2,400.44,0.0
2,400.47,0.0
2,400.5,0.0
2,400.53,0.0
2,400.56,0.0
2,400.59,0.0
2,400.62,0.0
2,400.65,0.0
2,400.68,0.0
2,400.71,0.0
2,400.74,0.0
2,400.77,0.0
2,400.8,0.0
2,400.83,0.0
2,400.86,0.0
2,400.89,0.0
2,400.92,0.0
2,400.95,0.0
2,400.98,0.0
2,401.01,0.0
2,401.04,0.0
2,401.07,0.0
2,401.1,0.0
2,401.13,0.0
2,401.16,0.0
2,401.19,0.0
2,401.22,0.0
2,401.25,0.0
2,401.28,0.0
2,401.31,0.0
2,401.34,0.0
2,401.37,0.0
2,401.4,0.0
2,401.43,0.0
2,401.46,0.0
2,401.49,0.0
2,401.52,0.0
2,401.55,0.0
2,401.58,0.0
2,401.61,0.0
2,401.64,0.0
2,401.67,0.0
2,401.7,0.0
2,401.73,0.0
2,401.76,0.0
2,401.79,0.0
2,401.82,0.0
2,401.85,0.0
2,401.88,0.0
2,401.91,0.0
2,401.94,0.0
2,401.97,0.0
2,402.0,0.0
2,402.03,0.0
2,402.06,0.0
2,402.09,0.0
2,402.12,0.0
2,402.15,0.0
2,402.18,0.0
2,402.21,0.0
2,402.24,0.0
2,402.27,0.0
2,402.3,0.0
2,402.33,0.0
2,402.36,0.0
2,402.39,0.0
2,402.42,0.0
2,402.45,0.0
2,402.48,0.0
2,402.51,0.0
2,402.54,0.0
2,402.57,0.0
2,402.6,0.0
2,402.63,0.0
2,402.66,0.0
2,402.69,0.0
2,402.72,0.0
2,402.75,0.0
2,402.78,0.0
2,402.81,0.0
2,402.84,0.0
2,402.87,0.0
2,402.9,0.0
2,402.93,0.0
2,402.96,0.0
2,402.99,0.0
2,403.02,0.0
2,403.05,0.0
2,403.08,0.0
2,403.11,0.0
2,403.14,0.0
2,403.17,0.0
2,403.2,0.0
2,403.23,0.0
2,403.26,0.0
2,403.29,0.0
2,403.32,0.0
2,403.35,0.0
2,403.38,0.0
2,403.41,0.0
2,403.44,0.0
2,403.47,0.0
2,403.5,0.0
2,403.53,0.0
2,403.56,0.0
2,403.59,0.0
2,403.62,0.0
2,403.65,0.0
2,403.68,0.0
2,403.71,0.0
2,403.74,0.0
2,403.77,0.0
2,403.8,0.0
2,403.83,0.0
2,403.86,0.0
2,403.89,0.0
2,403.92,0.0
2,403.95,0.0
2,403.98,0.0
2,404.01,0.0
2,404.04,0.0
2,404.07,0.0
2,404.1,0.0
2,404.13,0.0
2,404.16,0.0
2,404.19,0.0
2,404.22,0.0
2,404.25,0.0
2,404.28,0.0
2,404.31,0.0
2,404.34,0.0
2,404.37,0.0
2,404.4,0.0
2,404.43,0.0
2,404.46,0.0
2,404.49,0.0
2,404.52,0.0
2,404.55,0.0
2,404.58,0.0
2,404.61,0.0
2,404.64,0.0
2,404.67,0.0
2,404.7,0.0
2,404.73,0.0
2,404.76,0.0
2,404.79,0.0
2,404.82,0.0
2,404.85,0.0
2,404.88,0.0
2,404.91,0.0
2,404.94,0.0
2,404.97,0.0
2,405.0,0.0
2,405.03,0.0
2,405.06,0.0
2,405.09,0.0
2,405.12,0.0
2,405.15,0.0
2,405.18,0.0
2,405.21,0.0
2,405.24,0.0
2,405.27,0.0
2,405.3,0.0
2,405.33,0.0
2,405.36,0.0
2,405.39,0.0
2,405.42,0.0
2,405.45,0.0
2,405.48,0.0
2,405.51,0.0
2,405.54,0.0
2,405.57,0.0
2,405.6,0.0
2,405.63,0.0
2,405.66,0.0
2,405.69,0.0
2,405.72,0.0
2,405.75,0.0
2,405.78,0.0
2,405.81,0.0
2,405.84,0.0
2,405.87,0.0
2,405.9,0.0
2,405.93,0.0
2,405.96,0.0
2,405.99,0.0
2,406.02,0.0
2,406.05,0.0
2,406.08,0.0
2,406.11,0.0
2,406.14,0.0
2,406.17,0.0
2,406.2,0.0
2,406.23,0.0
2,406.26,0.0
2,406.29,0.0
2,406.32,0.0
2,406.35,0.0
2,406.38,0.0
2,406.41,0.0
2,406.44,0.0
2,406.47,0.0
2,406.5,0.0
2,406.53,0.0
2,406.56,0.0
2,406.59,0.0
2,406.62,0.0
2,406.65,0.0
2,406.68,0.0
2,406.71,0.0
2,406.74,0.0
2,406.77,0.0
2,406.8,0.0
2,406.83,0.0
2,406.86,0.0
2,406.89,0.0
2,406.92,0.0
2,406.95,0.0
2,406.98,0.0
2,407.01,0.0
2,407.04,0.0
2,407.07,0.0
2,407.1,0.0
2,407.13,0.0
2,407.16,0.0
2,407.19,0.0
2,407.22,0.0
2,407.25,0.0
2,407.28,0.0
2,407.31,0.0
2,407.34,0.0
2,407.37,0.0
2,407.4,0.0
2,407.43,0.0
2,407.46,0.0
2,407.49,0.0
2,407.52,0.0
2,407.55,0.0
2,407.58,0.0
2,407.61,0.0
2,407.64,0.0
2,407.67,0.0
2,407.7,0.0
2,407.73,0.0
2,407.76,0.0
2,407.79,0.0
2,407.82,0.0
2,407.85,0.0
2,407.88,0.0
2,407.91,0.0
2,407.94,0.0
2,407.97,0.0
2,408.0,0.0
2,408.03,0.0
2,408.06,0.0
2,408.09,0.0
2,408.12,0.0
2,408.15,0.0
2,408.18,0.0
2,408.21,0.0
2,408.24,0.0
2,408.27,0.0
2,408.3,0.0
2,408.33,0.0
2,408.36,0.0
2,408.39,0.0
2,408.42,0.0
2,408.45,0.0
2,408.48,0.0
2,408.51,0.0
2,408.54,0.0
2,408.57,0.0
2,408.6,0.0
2,408.63,0.0
2,408.66,0.0
2,408.69,0.0
2,408.72,0.0
2,408.75,0.0
2,408.78,0.0
2,408.81,0.0
2,408.84,0.0
2,408.87,0.0
2,408.9,0.0
2,408.93,0.0
2,408.96,0.0
2,408.99,0.0
2,409.02,0.0
2,409.05,0.0
2,409.08,0.0
2,409.11,0.0
2,409.14,0.0
2,409.17,0.0
2,409.2,0.0
2,409.23,0.0
2,409.26,0.0
2,409.29,0.0
2,409.32,0.0
2,409.35,0.0
2,409.38,0.0
2,409.41,0.0
2,409.44,0.0
2,409.47,0.0
2,409.5,0.0
2,409.53,0.0
2,409.56,0.0
2,409.59,0.0
2,409.62,0.0
2,409.65,0.0
2,409.68,0.0
2,409.71,0.0
2,409.74,0.0
2,409.77,0.0
2,409.8,0.0
2,409.83,0.0
2,409.86,0.0
2,409.89,0.0
2,409.92,0.0
2,409.95,0.0
2,409.98,0.0
2,410.01,0.0
2,410.04,0.0
2,410.07,0.0
2,410.1,0.0
2,410.13,0.0
2,410.16,0.0
2,410.19,0.0
2,410.22,0.0
2,410.25,0.0
2,410.28,0.0
2,410.31,0.0
2,410.34,0.0
2,410.37,0.0
2,410.4,0.0
2,410.43,0.0
2,410.46,0.0
2,410.49,0.0
2,410.52,0.0
2,410.55,0.0
2,410.58,0.0
2,410.61,0.0
2,410.64,0.0
2,410.67,0.0
2,410.7,0.0
2,410.73,0.0
2,410.76,0.0
2,410.79,0.0
2,410.82,0.0
2,410.85,0.0
2,410.88,0.0
2,410.91,0.0
2,410.94,0.0
2,410.97,0.0
2,411.0,0.0
2,411.03,0.0
2,411.06,0.0
2,411.09,0.0
2,411.12,0.0
2,411.15,0.0
2,411.18,0.0
2,411.21,0.0
2,411.24,0.0
2,411.27,0.0
2,411.3,0.0
2,411.33,0.0
2,411.36,0.0
2,411.39,0.0
2,411.42,0.0
2,411.45,0.0
2,411.48,0.0
2,411.51,0.0
2,411.54,0.0
2,411.57,0.0
2,411.6,0.0
2,411.63,0.0
2,411.66,0.0
2,411.69,0.0
2,411.72,0.0
2,411.75,0.0
2,411.78,0.0
2,411.81,0.0
2,411.84,0.0
2,411.87,0.0
2,411.9,0.0
2,411.93,0.0
2,411.96,0.0
2,411.99,0.0
2,412.02,0.0
2,412.05,0.0
2,412.08,0.0
2,412.11,0.0
2,412.14,0.0
2,412.17,0.0
2,412.2,0.0
2,412.23,0.0
2,412.26,0.0
2,412.29,0.0
2,412.32,0.0
2,412.35,0.0
2,412.38,0.0
2,412.41,0.0
2,412.44,0.0
2,412.47,0.0
2,412.5,0.0
2,412.53,0.0
2,412.56,0.0
2,412.59,0.0
2,412.62,0.0
2,412.65,0.0
2,412.68,0.0
2,412.71,0.0
2,412.74,0.0
2,412.77,0.0
2,412.8,0.0
2,412.83,0.0
2,412.86,0.0
2,412.89,0.0
2,412.92,0.0
2,412.95,0.0
2,412.98,0.0
2,413.01,0.0
2,413.04,0.0
2,413.07,0.0
2,413.1,0.0
2,413.13,0.0
2,413.16,0.0
2,413.19,0.0
2,413.22,0.0
2,413.25,0.0
2,413.28,0.0
2,413.31,0.0
2,413.34,0.0
2,413.37,0.0
2,413.4,0.0
2,413.43,0.0
2,413.46,0.0
2,413.49,0.0
2,413.52,0.0
2,413.55,0.0
2,413.58,0.0
2,413.61,0.0
2,413.64,0.0
2,413.67,0.0
2,413.7,0.0
2,413.73,0.0
2,413.76,0.0
2,413.79,0.0
2,413.82,0.0
2,413.85,0.0
2,413.88,0.0
2,413.91,0.0
2,413.94,0.0
2,413.97,0.0
2,414.0,0.0
2,414.03,0.0
2,414.06,0.0
2,414.09,0.0
2,414.12,0.0
2,414.15,0.0
2,414.18,0.0
2,414.21,0.0
2,414.24,0.0
2,414.27,0.0
2,414.3,0.0
2,414.33,0.0
2,414.36,0.0
2,414.39,0.0
2,414.42,0.0
2,414.45,0.0
2,414.48,0.0
2,414.51,0.0
2,414.54,0.0
2,414.57,0.0
2,414.6,0.0
2,414.63,0.0
2,414.66,0.0
2,414.69,0.0
2,414.72,0.0
2,414.75,0.0
2,414.78,0.0
2,414.81,0.0
2,414.84,0.0
2,414.87,0.0
2,414.9,0.0
2,414.93,0.0
2,414.96,0.0
2,414.99,0.0
2,415.02,0.0
2,415.05,0.0
2,415.08,0.0
2,415.11,0.0
2,415.14,0.0
2,415.17,0.0
2,415.2,0.0
2,415.23,0.0
2,415.26,0.0
2,415.29,0.0
2,415.32,0.0
2,415.35,0.0
2,415.38,0.0
2,415.41,0.0
2,415.44,0.0
2,415.47,0.0
2,415.5,0.0
2,415.53,0.0
2,415.56,0.0
2,415.59,0.0
2,415.62,0.0
2,415.65,0.0
2,415.68,0.0
2,415.71,0.0
2,415.74,0.0
2,415.77,0.0
2,415.8,0.0
2,415.83,0.0
2,415.86,0.0
2,415.89,0.0
2,415.92,0.0
2,415.95,0.0
2,415.98,0.0
2,416.01,0.0
2,416.04,0.0
2,416.07,0.0
2,416.1,0.0
2,416.13,0.0
2,416.16,0.0
2,416.19,0.0
2,416.22,0.0
2,416.25,0.0
2,416.28,0.0
2,416.31,0.0
2,416.34,0.0
2,416.37,0.0
2,416.4,0.0
2,416.43,0.0
2,416.46,0.0
2,416.49,0.0
2,416.52,0.0
2,416.55,0.0
2,416.58,0.0
2,416.61,0.0
2,416.64,0.0
2,416.67,0.0
2,416.7,0.0
2,416.73,0.0
2,416.76,0.0
2,416.79,0.0
2,416.82,0.0
2,416.85,0.0
2,416.88,0.0
2,416.91,0.0
2,416.94,0.0
2,416.97,0.0
2,417.0,0.0
2,417.03,0.0
2,417.06,0.0
2,417.09,0.0
2,417.12,0.0
2,417.15,0.0
2,417.18,0.0
2,417.21,0.0
2,417.24,0.0
2,417.27,0.0
2,417.3,0.0
2,417.33,0.0
2,417.36,0.0
2,417.39,0.0
2,417.42,0.0
2,417.45,0.0
2,417.48,0.0
2,417.51,0.0
2,417.54,0.0
2,417.57,0.0
2,417.6,0.0
2,417.63,0.0
2,417.66,0.0
2,417.69,0.0
2,417.72,0.0
2,417.75,0.0
2,417.78,0.0
2,417.81,0.0
2,417.84,0.0
2,417.87,0.0
2,417.9,0.0
2,417.93,0.0
2,417.96,0.0
2,417.99,0.0
2,418.02,0.0
2,418.05,0.0
2,418.08,0.0
2,418.11,0.0
2,418.14,0.0
2,418.17,0.0
2,418.2,0.0
2,418.23,0.0
2,418.26,0.0
2,418.29,0.0
2,418.32,0.0
2,418.35,0.0
2,418.38,0.0
2,418.41,0.0
2,418.44,0.0
2,418.47,0.0
2,418.5,0.0
2,418.53,0.0
2,418.56,0.0
2,418.59,0.0
2,418.62,0.0
2,418.65,0.0
2,418.68,0.0
2,418.71,0.0
2,418.74,0.0
2,418.77,0.0
2,418.8,0.0
2,418.83,0.0
2,418.86,0.0
2,418.89,0.0
2,418.92,0.0
2,418.95,0.0
2,418.98,0.0
2,419.01,0.0
2,419.04,0.0
2,419.07,0.0
2,419.1,0.0
2,419.13,0.0
2,419.16,0.0
2,419.19,0.0
2,419.22,0.0
2,419.25,0.0
2,419.28,0.0
2,419.31,0.0
2,419.34,0.0
2,419.37,0.0
2,419.4,0.0
2,419.43,0.0
2,419.46,0.0
2,419.49,0.0
2,419.52,0.0
2,419.55,0.0
2,419.58,0.0
2,419.61,0.0
2,419.64,0.0
2,419.67,0.0
2,419.7,0.0
2,419.73,0.0
2,419.76,0.0
2,419.79,0.0
2,419.82,0.0
2,419.85,0.0
2,419.88,0.0
2,419.91,0.0
2,419.94,0.0
2,419.97,0.0
2,420.0,0.0
2,420.03,0.0
2,420.06,0.0
2,420.09,0.0
2,420.12,0.0
2,420.15,0.0
2,420.18,0.0
2,420.21,0.0
2,420.24,0.0
2,420.27,0.0
2,420.3,0.0
2,420.33,0.0
2,420.36,0.0
2,420.39,0.0
2,420.42,0.0
2,420.45,0.0
2,420.48,0.0
2,420.51,0.0
2,420.54,0.0
2,420.57,0.0
2,420.6,0.0
2,420.63,0.0
2,420.66,0.0
2,420.69,0.0
2,420.72,0.0
2,420.75,0.0
2,420.78,0.0
2,420.81,0.0
2,420.84,0.0
2,420.87,0.0
2,420.9,0.0
2,420.93,0.0
2,420.96,0.0
2,420.99,0.0
2,421.02,0.0
2,421.05,0.0
2,421.08,0.0
2,421.11,0.0
2,421.14,0.0
2,421.17,0.0
2,421.2,0.0
2,421.23,0.0
2,421.26,0.0
2,421.29,0.0
2,421.32,0.0
2,421.35,0.0
2,421.38,0.0
2,421.41,0.0
2,421.44,0.0
2,421.47,0.0
2,421.5,0.0
2,421.53,0.0
2,421.56,0.0
2,421.59,0.0
2,421.62,0.0
2,421.65,0.0
2,421.68,0.0
2,421.71,0.0
2,421.74,0.0
2,421.77,0.0
2,421.8,0.0
2,421.83,0.0
2,421.86,0.0
2,421.89,0.0
2,421.92,0.0
2,421.95,0.0
2,421.98,0.0
2,422.01,0.0
2,422.04,0.0
2,422.07,0.0
2,422.1,0.0
2,422.13,0.0
2,422.16,0.0
2,422.19,0.0
2,422.22,0.0
2,422.25,0.0
2,422.28,0.0
2,422.31,0.0
2,422.34,0.0
2,422.37,0.0
2,422.4,0.0
2,422.43,0.0
2,422.46,0.0
2,422.49,0.0
2,422.52,0.0
2,422.55,0.0
2,422.58,0.0
2,422.61,0.0
2,422.64,0.0
2,422.67,0.0
2,422.7,0.0
2,422.73,0.0
2,422.76,0.0
2,422.79,0.0
2,422.82,0.0
2,422.85,0.0
2,422.88,0.0
2,422.91,0.0
2,422.94,0.0
2,422.97,0.0
2,423.0,0.0
2,423.03,0.0
2,423.06,0.0
2,423.09,0.0
2,423.12,0.0
2,423.15,0.0
2,423.18,0.0
2,423.21,0.0
2,423.24,0.0
2,423.27,0.0
2,423.3,0.0
2,423.33,0.0
2,423.36,0.0
2,423.39,0.0
2,423.42,0.0
2,423.45,0.0
2,423.48,0.0
2,423.51,0.0
2,423.54,0.0
2,423.57,0.0
2,423.6,0.0
2,423.63,0.0
2,423.66,0.0
2,423.69,0.0
2,423.72,0.0
2,423.75,0.0
2,423.78,0.0
2,423.81,0.0
2,423.84,0.0
2,423.87,0.0
2,423.9,0.0
2,423.93,0.0
2,423.96,0.0
2,423.99,0.0
